Symbol,Date,Close,is_anomaly,lower_bound,upper_bound,anomaly_probability
GOOG,2004-11-30 00:00:00.000000 UTC,4.532511,false,4.0975249197046528,4.8840016714918493,0.10784808506638122
GOOG,2004-12-01 00:00:00.000000 UTC,4.4822,false,4.1577262988837225,4.9442030506709189,0.1772529587136672
GOOG,2004-12-02 00:00:00.000000 UTC,4.468252,false,4.1359935436125026,4.922470295399699,0.15735468391560681
GOOG,2004-12-03 00:00:00.000000 UTC,4.493159,false,4.09685491174191,4.8833316635291064,0.0078786572018210155
GOOG,2004-12-04 00:00:00.000000 UTC,4.459036666666667,false,4.0915098567879093,4.8779866085751058,0.0663641132025602
GOOG,2004-12-05 00:00:00.000000 UTC,4.4249143333333336,false,4.0470478467330286,4.8335245985202251,0.039616754755098738
GOOG,2004-12-06 00:00:00.000000 UTC,4.390792,false,4.0729371730185528,4.8594139248057493,0.19408664648720242
GOOG,2004-12-07 00:00:00.000000 UTC,4.269746,false,3.9818910994024952,4.7683678511896916,0.26913632621358807
GOOG,2004-12-08 00:00:00.000000 UTC,4.233631,false,3.8695579262609439,4.65603467804814,0.07530361041240885
GOOG,2004-12-09 00:00:00.000000 UTC,4.319559,false,3.8330640156305895,4.619540767417786,0.23907319897783252
GOOG,2004-12-10 00:00:00.000000 UTC,4.275225,false,3.93443734054068,4.7209140923278765,0.1354502989558346
GOOG,2004-12-11 00:00:00.000000 UTC,4.2652623333333333,false,3.8518515921625642,4.6383283439497607,0.05202996293465012
GOOG,2004-12-12 00:00:00.000000 UTC,4.2552996666666667,false,3.8256380800748451,4.6121148318620415,0.094084060819590754
GOOG,2004-12-13 00:00:00.000000 UTC,4.245337,false,3.852849152424616,4.6393259042118125,0.0019275179603109871
GOOG,2004-12-14 00:00:00.000000 UTC,4.450568,false,3.8899359631720047,4.6764127149592012,0.41526303483237448
GOOG,2004-12-15 00:00:00.000000 UTC,4.477716,false,4.0740104202301959,4.8604871720173923,0.026949620220847015
GOOG,2004-12-16 00:00:00.000000 UTC,4.395275,false,4.0871945966248626,4.8736713484120591,0.21878095881617743
GOOG,2004-12-17 00:00:00.000000 UTC,4.485188,false,3.97036582760464,4.7568425793918365,0.30861845496291829
GOOG,2004-12-18 00:00:00.000000 UTC,4.526201,false,4.0984731148289182,4.8849498666161146,0.089081931242949164
GOOG,2004-12-19 00:00:00.000000 UTC,4.567214,false,4.1654375380053006,4.951914289792497,0.021973114901308932
GOOG,2004-12-20 00:00:00.000000 UTC,4.608227,false,4.1964170047415807,4.9828937565287772,0.047889420148261364
GOOG,2004-12-21 00:00:00.000000 UTC,4.576596,false,4.22071448737056,5.0071912391577564,0.096498685111846227
GOOG,2004-12-22 00:00:00.000000 UTC,4.640108,false,4.2093050983944869,4.9957818501816833,0.097035688791644814
GOOG,2004-12-23 00:00:00.000000 UTC,4.679958,false,4.2749090717095344,5.0613858234967308,0.030417095851503317
GOOG,2004-12-24 00:00:00.000000 UTC,4.7049270000000005,false,4.313999195715418,5.1004759475026145,0.0059367381003809783
GOOG,2004-12-25 00:00:00.000000 UTC,4.729896,false,4.3587646563564819,5.1452414081436784,0.05703554019250956
GOOG,2004-12-26 00:00:00.000000 UTC,4.754865,false,4.3488723213524727,5.1353490731396692,0.032854048905650135
GOOG,2004-12-27 00:00:00.000000 UTC,4.779834,false,4.373008325025757,5.1594850768129534,0.0350056047585412
GOOG,2004-12-28 00:00:00.000000 UTC,4.801005,false,4.3303326873413885,5.116809439128585,0.19928386080663874
GOOG,2004-12-29 00:00:00.000000 UTC,4.804492,false,4.3730053071155872,5.1594820589027837,0.098803783675341039
GOOG,2004-12-30 00:00:00.000000 UTC,4.921553,false,4.3983470945359739,5.18482384632317,0.32871447650571173
GOOG,2004-12-31 00:00:00.000000 UTC,4.801752,false,4.582813397747497,5.3692901495346934,0.43062176847546474
GOOG,2005-01-01 00:00:00.000000 UTC,4.88411,false,4.5165208588615728,5.3029976106487693,0.0662027817504407
GOOG,2005-01-02 00:00:00.000000 UTC,4.966468,false,4.5371892869048631,5.32366603869206,0.0930937562327403
GOOG,2005-01-03 00:00:00.000000 UTC,5.048826,false,4.6443513871439022,5.4308281389310986,0.0289344662116795
GOOG,2005-01-04 00:00:00.000000 UTC,4.844342,false,4.59887174496594,5.3853484967531369,0.37055149999952586
GOOG,2005-01-05 00:00:00.000000 UTC,4.819685,false,4.4802306094100954,5.2667073611972919,0.13888052276450535
GOOG,2005-01-06 00:00:00.000000 UTC,4.696148,false,4.4177763297537531,5.20425308154095,0.29234823766310458
GOOG,2005-01-07 00:00:00.000000 UTC,4.828153,false,4.2708273841172266,5.0573041359044231,0.40783929963831267
GOOG,2005-01-08 00:00:00.000000 UTC,4.838198666666667,false,4.4211787216369851,5.2076554734241816,0.061368951854318565
GOOG,2005-01-09 00:00:00.000000 UTC,4.8482443333333336,false,4.5035008576801152,5.2899776094673117,0.12526114323988491
GOOG,2005-01-10 00:00:00.000000 UTC,4.85829,false,4.5032716942629731,5.28974844605017,0.098730749920722172
GOOG,2005-01-11 00:00:00.000000 UTC,4.820432,false,4.4304634728816987,5.2169402246688952,0.00840374929541654
GOOG,2005-01-12 00:00:00.000000 UTC,4.86626,false,4.4588901917013581,5.2453669434885546,0.0364113362721068
GOOG,2005-01-13 00:00:00.000000 UTC,4.865015,false,4.4581640569395455,5.244640808726742,0.035070878294602092
GOOG,2005-01-14 00:00:00.000000 UTC,4.980582,false,4.5034721675047473,5.2899489192919438,0.21554283336648217
GOOG,2005-01-15 00:00:00.000000 UTC,5.00505275,false,4.5497960014615355,5.336272753248732,0.16001466230344064
GOOG,2005-01-16 00:00:00.000000 UTC,5.0295235,false,4.5325093796252434,5.31898613141244,0.26517439996614911
GOOG,2005-01-17 00:00:00.000000 UTC,5.05399425,false,4.5150653312049354,5.3015420829921318,0.36572937989703158
GOOG,2005-01-18 00:00:00.000000 UTC,5.078465,false,4.5420885211346809,5.3285652729218773,0.35978259594271411
GOOG,2005-01-19 00:00:00.000000 UTC,4.914081,false,4.6562062347924611,5.4426829865796575,0.3415194705821768
GOOG,2005-01-20 00:00:00.000000 UTC,4.829896,false,4.3478435148349046,5.1343202666221011,0.2279619406884652
GOOG,2005-01-21 00:00:00.000000 UTC,4.689423,false,4.3985626962047455,5.1850394479919419,0.26172405378380736
GOOG,2005-01-22 00:00:00.000000 UTC,4.6266583333333324,false,4.25614649854888,5.0426232503360762,0.058638642500125293
GOOG,2005-01-23 00:00:00.000000 UTC,4.5638936666666661,false,4.2146790209772318,5.0011557727644282,0.11372618695501679
GOOG,2005-01-24 00:00:00.000000 UTC,4.501129,false,4.1983347404024416,4.984811492189638,0.23204457307669613
GOOG,2005-01-25 00:00:00.000000 UTC,4.411465,false,4.1343595227008851,4.9208362744880816,0.29542637412152528
GOOG,2005-01-26 00:00:00.000000 UTC,4.713333,false,4.1519556229487193,4.9384323747359158,0.41693024932270872
GOOG,2005-01-27 00:00:00.000000 UTC,4.684442,false,4.3471277719305146,5.133604523717711,0.1443821888102228
GOOG,2005-01-28 00:00:00.000000 UTC,4.740731,false,4.2368900591638772,5.0233668109510736,0.28194497611463509
GOOG,2005-01-29 00:00:00.000000 UTC,4.7845666666666666,false,4.27396584329609,5.0604425950832868,0.298410522052065
GOOG,2005-01-30 00:00:00.000000 UTC,4.8284023333333339,false,4.3773667866647958,5.1638435384519923,0.14919227326955786
GOOG,2005-01-31 00:00:00.000000 UTC,4.872238,false,4.4622986600814949,5.2487754118686913,0.043052274910394317
GOOG,2005-02-01 00:00:00.000000 UTC,4.779585,false,4.14157428782077,4.9280510396079666,0.57512107112408439
GOOG,2005-02-02 00:00:00.000000 UTC,5.129772,false,4.5273906260798134,5.31386737786701,0.50493626613642562
GOOG,2005-02-03 00:00:00.000000 UTC,5.251815,false,4.7275691215767015,5.514045873363898,0.3311903922356314
GOOG,2005-02-04 00:00:00.000000 UTC,5.089922,false,4.8191646983806757,5.6056414501678722,0.31078064788957482
GOOG,2005-02-05 00:00:00.000000 UTC,5.0207643333333332,false,4.7197941930021194,5.5062709447893159,0.23660548476862475
GOOG,2005-02-06 00:00:00.000000 UTC,4.9516066666666667,false,4.59865458934071,5.3851313411279067,0.10407193157651018
GOOG,2005-02-07 00:00:00.000000 UTC,4.882449,false,4.4562141147230028,5.2426908665101992,0.08521891777214563
GOOG,2005-02-08 00:00:00.000000 UTC,4.947456,false,4.560476023206653,5.3469527749938495,0.016097283407537133
GOOG,2005-02-09 00:00:00.000000 UTC,4.771615,false,4.5417915818396688,5.3282683336268652,0.40632434594472533
GOOG,2005-02-10 00:00:00.000000 UTC,4.681951,false,4.2928895041304553,5.0793662559176518,0.010737546647708429
GOOG,2005-02-11 00:00:00.000000 UTC,4.667505,false,4.2074393711457221,4.9939161229329185,0.1723102511492558
GOOG,2005-02-12 00:00:00.000000 UTC,4.7139143333333342,false,4.2477831523270142,5.0342599041142106,0.18776182895192983
GOOG,2005-02-13 00:00:00.000000 UTC,4.7603236666666673,false,4.3262789459899649,5.1127556977771613,0.10541584714846541
GOOG,2005-02-14 00:00:00.000000 UTC,4.806733,false,4.4014192690741289,5.1878960208613254,0.031100794973142554
GOOG,2005-02-15 00:00:00.000000 UTC,4.862524,false,4.4449823330567435,5.23145908484394,0.062719201230272636
GOOG,2005-02-16 00:00:00.000000 UTC,4.941727,false,4.643506950013605,5.4299837018008015,0.24346545943118381
GOOG,2005-02-17 00:00:00.000000 UTC,4.929025,false,4.5252844389258442,5.3117611907130406,0.027039893945881133
GOOG,2005-02-18 00:00:00.000000 UTC,4.93027,false,4.5215322725264224,5.3080090243136189,0.03994618380426429
GOOG,2005-02-19 00:00:00.000000 UTC,4.8892985000000007,false,4.5074884618447113,5.2939652136319078,0.029430353913435403
GOOG,2005-02-20 00:00:00.000000 UTC,4.848327,false,4.48928073807777,5.2757574898649668,0.088312501542637589
GOOG,2005-02-21 00:00:00.000000 UTC,4.8073555,false,4.4840294937106631,5.2705062454978595,0.18017778249916416
GOOG,2005-02-22 00:00:00.000000 UTC,4.766384,false,4.39454279171622,5.1810195435034165,0.055198758843054141
GOOG,2005-02-23 00:00:00.000000 UTC,4.830644,false,4.3282327530302611,5.1147095048174576,0.27844437720853121
GOOG,2005-02-24 00:00:00.000000 UTC,4.704616,false,4.3703003327339207,5.1567770845211172,0.15208045630101019
GOOG,2005-02-25 00:00:00.000000 UTC,4.629398,false,4.2414381274018194,5.0279148791890158,0.013573466119130684
GOOG,2005-02-26 00:00:00.000000 UTC,4.6469986666666667,false,4.2317190964594884,5.0181958482466849,0.056865177619666252
GOOG,2005-02-27 00:00:00.000000 UTC,4.6645993333333333,false,4.2234092309569071,5.0098859827441036,0.12386080717344061
GOOG,2005-02-28 00:00:00.000000 UTC,4.6822,false,4.1623717075689628,4.9488484593561592,0.32064718835905426
GOOG,2005-03-01 00:00:00.000000 UTC,4.63413,false,4.2901797222800688,5.0766564740672653,0.12730553406591261
GOOG,2005-03-02 00:00:00.000000 UTC,4.612212,false,4.2540355131135614,5.0405122649007579,0.090562721858447937
GOOG,2005-03-03 00:00:00.000000 UTC,4.657791,false,4.2056559427372973,4.9921326945244937,0.1520136891605337
GOOG,2005-03-04 00:00:00.000000 UTC,4.630145,false,4.163017428325694,4.94949418011289,0.19029346444054518
GOOG,2005-03-05 00:00:00.000000 UTC,4.6543043333333332,false,4.2227479598758659,5.0092247116630624,0.098983944871247731
GOOG,2005-03-06 00:00:00.000000 UTC,4.6784636666666666,false,4.3040108185912027,5.0904875703783992,0.048442657506889919
GOOG,2005-03-07 00:00:00.000000 UTC,4.702623,false,4.2936449047203187,5.0801216565075151,0.040567447959540814
GOOG,2005-03-08 00:00:00.000000 UTC,4.61271,false,4.2261712274397452,5.0126479792269416,0.017234020120621585
GOOG,2005-03-09 00:00:00.000000 UTC,4.51682,false,4.1158702671558878,4.9023470189430842,0.019841580739760278
GOOG,2005-03-10 00:00:00.000000 UTC,4.482698,false,4.1159466777469316,4.902423429534128,0.068371327773683488
GOOG,2005-03-11 00:00:00.000000 UTC,4.428401,false,4.1194137486967151,4.9058905004839115,0.21649884709763079
GOOG,2005-03-12 00:00:00.000000 UTC,4.405072,false,4.043076763986778,4.8295535157739744,0.080681459388269539
GOOG,2005-03-13 00:00:00.000000 UTC,4.381743,false,4.0047763894919619,4.7912531412791584,0.041942723416420913
GOOG,2005-03-14 00:00:00.000000 UTC,4.358414,false,4.0121723778970617,4.7986491296842582,0.12139814496757184
GOOG,2005-03-15 00:00:00.000000 UTC,4.448576,false,3.9373922944770889,4.7238690462642854,0.29982349070288494
GOOG,2005-03-16 00:00:00.000000 UTC,4.373607,false,4.0032652682667189,4.7897420200539154,0.059078835318864376
GOOG,2005-03-17 00:00:00.000000 UTC,4.465512,false,4.0248344835561287,4.8113112353433252,0.12253906850332275
GOOG,2005-03-18 00:00:00.000000 UTC,4.484192,false,4.1103228451248,4.8967995969119968,0.049952385391486054
GOOG,2005-03-19 00:00:00.000000 UTC,4.491166,false,4.1351116547027864,4.9215884064899829,0.096051733503079384
GOOG,2005-03-20 00:00:00.000000 UTC,4.49814,false,4.1440250517009707,4.9305018034881671,0.10106621879056199
GOOG,2005-03-21 00:00:00.000000 UTC,4.505114,false,4.1448414436770333,4.93131819546423,0.085139503524726767
GOOG,2005-03-22 00:00:00.000000 UTC,4.448327,false,4.1625980685536517,4.9490748203408481,0.27436370282044475
GOOG,2005-03-23 00:00:00.000000 UTC,4.457791,false,4.1285612404500878,4.9150379922372842,0.16510796872556122
GOOG,2005-03-24 00:00:00.000000 UTC,4.464516,false,4.174654322202997,4.9611310739901935,0.26418987111420456
GOOG,2005-03-25 00:00:00.000000 UTC,4.47802775,false,4.0349541922019281,4.8214309439891245,0.12871521751265913
GOOG,2005-03-26 00:00:00.000000 UTC,4.4915395,false,4.1128177988263186,4.899294550613515,0.037406713041944206
GOOG,2005-03-27 00:00:00.000000 UTC,4.50505125,false,4.0830538681125441,4.8695306198997406,0.074251981564472214
GOOG,2005-03-28 00:00:00.000000 UTC,4.518563,false,4.1131175584439363,4.8995943102311328,0.031440883144832066
GOOG,2005-03-29 00:00:00.000000 UTC,4.472486,false,4.1768553975663263,4.9633321493535227,0.24990645618133711
GOOG,2005-03-30 00:00:00.000000 UTC,4.494404,false,4.0740861254399769,4.8605628772271734,0.0699047919103033
GOOG,2005-03-31 00:00:00.000000 UTC,4.495898,false,4.1295910182104958,4.9160677699976922,0.069521441986856281
GOOG,2005-04-01 00:00:00.000000 UTC,4.484192,false,4.1828352680644505,4.9693120198516469,0.23563958176569422
GOOG,2005-04-02 00:00:00.000000 UTC,4.5277786666666664,false,4.1133939725895745,4.899870724376771,0.0545497213484305
GOOG,2005-04-03 00:00:00.000000 UTC,4.5713653333333335,false,4.2143017677345735,5.00077851952177,0.093441578815790072
GOOG,2005-04-04 00:00:00.000000 UTC,4.614952,false,4.2999993198880464,5.0864760716752428,0.20144028422517635
GOOG,2005-04-05 00:00:00.000000 UTC,4.696646,false,4.2421675352162893,5.0286442870034858,0.15802125607938966
GOOG,2005-04-06 00:00:00.000000 UTC,4.712835,false,4.3726184516282522,5.1590952034154487,0.1369199055391116
GOOG,2005-04-07 00:00:00.000000 UTC,4.825911,false,4.3098495021384711,5.0963262539256675,0.3116041808718315
GOOG,2005-04-08 00:00:00.000000 UTC,4.783321,false,4.3850593047047051,5.1715360564919015,0.012916407429337085
GOOG,2005-04-09 00:00:00.000000 UTC,4.7931176666666664,false,4.4323818215953423,5.2188585733825388,0.08394064803935275
